Bolivia	BO	591,00000000	2014,00000000	394116472,00000000	10706517	1098581,00000000	0,70000000	11,00000000	32,24091341	358,75048995	0,00001001	0,08987002	0,01075547	0,02605925
Bolivia	BO	591,00000000	2015,00000000	415394141,00000000	10869732	1098581,00000000	0,70000000	11,00000000	33,98154475	378,11881054	0,00001001	0,08987002	0,01097365	0,02620492
Bolivia	BO	591,00000000	2016,00000000	438189638,00000000	11031822	1098581,00000000	0,70000000	11,00000000	35,84634284	398,86875706	0,00001001	0,08987002	0,01122875	0,02634925
Bolivia	BO	591,00000000	2017,00000000	461751406,00000000	11192853	1098581,00000000	0,70000000	11,00000000	37,77382615	420,31621337	0,00001001	0,08987002	0,01149025	0,02649231
Bolivia	BO	591,00000000	2018,00000000	485607227,00000000	11353140	1098581,00000000	0,70000000	11,00000000	39,72536463	442,03133588	0,00001001	0,08987002	0,01176293	0,02663492
Bolivia	BO	591,00000000	2019,00000000	509454941,00000000	11513102	1098581,00000000	0,70000000	11,00000000	41,67623991	463,73907887	0,00001001	0,08987002	0,01202824	0,02677805
Bolivia	BO	591,00000000	2020,00000000	530154964,00000000	11673029	1098581,00000000	0,70000000	11,00000000	43,36961660	482,58158843	0,00001001	0,08987002	0,01222832	0,02692242
Brazil	BR	55,00000000	1960,00000000	588128590,00000000	72179235	8515767,00000000	5,60000000	25,00000000	2,73149893	69,06349011	0,00000294	0,03955055	0,17690097	0,48466891
Brazil	BR	55,00000000	1961,00000000	637273093,00000000	74311338	8515767,00000000	5,60000000	25,00000000	2,95974520	74,83449148	0,00000294	0,03955055	0,18071870	0,48575029
Brazil	BR	55,00000000	1962,00000000	690904542,00000000	76514329	8515767,00000000	5,60000000	25,00000000	3,20883060	81,13239148	0,00000294	0,03955055	0,18463549	0,48687291
Brazil	BR	55,00000000	1963,00000000	746455480,00000000	78772647	8515767,00000000	5,60000000	25,00000000	3,46683086	87,65569561	0,00000294	0,03955055	0,18843056	0,48799988
Brazil	BR	55,00000000	1964,00000000	803122157,00000000	81064572	8515767,00000000	5,60000000	25,00000000	3,73001305	94,31002011	0,00000294	0,03955055	0,19160223	0,48908503
Brazil	BR	55,00000000	1965,00000000	859451773,00000000	83373533	8515767,00000000	5,60000000	25,00000000	3,99162979	100,92476379	0,00000294	0,03955055	0,19394545	0,49009790
Brazil	BR	55,00000000	1966,00000000	923679251,00000000	85696502	8515767,00000000	5,60000000	25,00000000	4,28992729	108,46694737	0,00000294	0,03955055	0,19724748	0,49103867
Brazil	BR	55,00000000	1967,00000000	989792232,00000000	88035815	8515767,00000000	5,60000000	25,00000000	4,59698180	116,23054412	0,00000294	0,03955055	0,19998662	0,49191830
Brazil	BR	55,00000000	1968,00000000	1067120847,00000000	90387079	8515767,00000000	5,60000000	25,00000000	4,95612610	125,31118418	0,00000294	0,03955055	0,20379529	0,49273369
